"","path_length_microns","neurite_number","path_length_sum","neurite_per_sum","morphological_long_axon_present","morphological_short_axon_present","date","cell","condition","timepoint"
"1",96.8904376365735,1,224.326848103327,0.431916368708328,TRUE,TRUE,"plated_03-06-23","e254a_003","E254A","1"
"2",35.2940836646362,2,224.326848103327,0.157333301666947,FALSE,FALSE,"plated_03-06-23","e254a_003","E254A","1"
"3",14.5901875828257,3,224.326848103327,0.0650398635124822,FALSE,FALSE,"plated_03-06-23","e254a_003","E254A","1"
"4",12.1113047045717,4,224.326848103327,0.053989546088541,FALSE,FALSE,"plated_03-06-23","e254a_003","E254A","1"
"5",12.0434535743739,5,224.326848103327,0.0536870805978009,FALSE,FALSE,"plated_03-06-23","e254a_003","E254A","1"
"6",11.7444348160913,6,224.326848103327,0.0523541204068528,FALSE,FALSE,"plated_03-06-23","e254a_003","E254A","1"
"7",10.4434535743739,7,224.326848103327,0.0465546307215247,FALSE,FALSE,"plated_03-06-23","e254a_003","E254A","1"
"8",10.4346681256081,8,224.326848103327,0.0465154671134227,FALSE,FALSE,"plated_03-06-23","e254a_003","E254A","1"
"9",8,9,224.326848103327,0.0356622493813809,FALSE,FALSE,"plated_03-06-23","e254a_003","E254A","1"
"10",7.70260701622673,10,224.326848103327,0.0343365365374315,FALSE,FALSE,"plated_03-06-23","e254a_003","E254A","1"
"11",5.07221740804568,11,224.326848103327,0.0226108352652884,FALSE,FALSE,"plated_03-06-23","e254a_003","E254A","1"
"12",149.837450583832,1,347.413486464871,0.431294283099119,TRUE,TRUE,"plated_03-06-23","e254a_004","E254A","1"
"13",93.6257334533415,2,347.413486464871,0.269493664181078,TRUE,TRUE,"plated_03-06-23","e254a_004","E254A","1"
"14",20.8524036875317,3,347.413486464871,0.0600218601175121,FALSE,FALSE,"plated_03-06-23","e254a_004","E254A","1"
"15",19,4,347.413486464871,0.0546898745737701,FALSE,FALSE,"plated_03-06-23","e254a_004","E254A","1"
"16",9.59215006626058,5,347.413486464871,0.0276101833692933,FALSE,FALSE,"plated_03-06-23","e254a_004","E254A","1"
"17",7.88618160967538,6,347.413486464871,0.02269969911048,FALSE,FALSE,"plated_03-06-23","e254a_004","E254A","1"
"18",5.68365559972927,7,347.413486464871,0.0163599164141947,FALSE,FALSE,"plated_03-06-23","e254a_004","E254A","1"
"19",4.15228474983079,8,347.413486464871,0.0119519964296223,FALSE,FALSE,"plated_03-06-23","e254a_004","E254A","1"
"20",3.62842712474619,9,347.413486464871,0.0104441170711808,FALSE,FALSE,"plated_03-06-23","e254a_004","E254A","1"
"21",3.3846368414467,10,347.413486464871,0.00974238759665692,FALSE,FALSE,"plated_03-06-23","e254a_004","E254A","1"
"22",3.1408465581472,11,347.413486464871,0.00904065812213305,FALSE,FALSE,"plated_03-06-23","e254a_004","E254A","1"
"23",3.03038960818104,12,347.413486464871,0.00872271724110934,FALSE,FALSE,"plated_03-06-23","e254a_004","E254A","1"
"24",2.95228474983079,13,347.413486464871,0.00849789908812107,FALSE,FALSE,"plated_03-06-23","e254a_004","E254A","1"
"25",2.76372294151438,14,347.413486464871,0.00795514005410908,FALSE,FALSE,"plated_03-06-23","e254a_004","E254A","1"
"26",2.68561808316413,15,347.413486464871,0.0077303219011208,FALSE,FALSE,"plated_03-06-23","e254a_004","E254A","1"
"27",2.62091389993232,16,347.413486464871,0.00754407644504997,FALSE,FALSE,"plated_03-06-23","e254a_004","E254A","1"
"28",2.55228474983079,17,347.413486464871,0.00734653330762064,FALSE,FALSE,"plated_03-06-23","e254a_004","E254A","1"
"29",2.51045694996617,18,347.413486464871,0.00722613556402628,FALSE,FALSE,"plated_03-06-23","e254a_004","E254A","1"
"30",2.0647041832318,19,347.413486464871,0.00594307435857293,FALSE,FALSE,"plated_03-06-23","e254a_004","E254A","1"
"31",1.96372294151438,20,347.413486464871,0.00565240849310823,FALSE,FALSE,"plated_03-06-23","e254a_004","E254A","1"
"32",1.79803751656514,21,347.413486464871,0.00517549717157267,FALSE,FALSE,"plated_03-06-23","e254a_004","E254A","1"
"33",1.68758056659899,22,347.413486464871,0.00485755629054898,FALSE,FALSE,"plated_03-06-23","e254a_004","E254A","1"
"34",35.39898987,1,71.58457907,0.494505804600521,FALSE,FALSE,"plated_03-06-23","e254a_005","E254A","1"
"35",23.90782105,2,71.58457907,0.333980046549151,FALSE,FALSE,"plated_03-06-23","e254a_005","E254A","1"
"36",5.706531983,3,71.58457907,0.0797173365707688,FALSE,FALSE,"plated_03-06-23","e254a_005","E254A","1"
"37",3.4627417,4,71.58457907,0.0483727325771366,FALSE,FALSE,"plated_03-06-23","e254a_005","E254A","1"
"38",3.108494467,5,71.58457907,0.0434240797024219,FALSE,FALSE,"plated_03-06-23","e254a_005","E254A","1"
"39",27.05259257,1,84.569215911,0.31988699763363,FALSE,FALSE,"plated_03-06-23","e254a_006","E254A","1"
"40",9.780711875,2,84.569215911,0.11565333519579,FALSE,FALSE,"plated_03-06-23","e254a_006","E254A","1"
"41",9.776786908,3,84.569215911,0.115606923898751,FALSE,FALSE,"plated_03-06-23","e254a_006","E254A","1"
"42",7.403588258,4,84.569215911,0.0875447191776199,FALSE,FALSE,"plated_03-06-23","e254a_006","E254A","1"
"43",7.2836556,5,84.569215911,0.0861265594287319,FALSE,FALSE,"plated_03-06-23","e254a_006","E254A","1"
"44",7.17319865,6,84.569215911,0.0848204464559423,FALSE,FALSE,"plated_03-06-23","e254a_006","E254A","1"
"45",6.906531983,7,84.569215911,0.0816672108000668,FALSE,FALSE,"plated_03-06-23","e254a_006","E254A","1"
"46",2.763722942,8,84.569215911,0.0326800114229334,FALSE,FALSE,"plated_03-06-23","e254a_006","E254A","1"
"47",2.487580567,9,84.569215911,0.0294147289909594,FALSE,FALSE,"plated_03-06-23","e254a_006","E254A","1"
"48",2.386599325,10,84.569215911,0.0282206627942683,FALSE,FALSE,"plated_03-06-23","e254a_006","E254A","1"
"49",1.554247233,11,84.569215911,0.0183784042013075,FALSE,FALSE,"plated_03-06-23","e254a_006","E254A","1"
"50",27.616652224137,1,58.8728330557782,0.469089914493702,FALSE,FALSE,"plated_03-06-23","e254a_007","E254A","1"
"51",25.2735064736294,2,58.8728330557782,0.429289795680197,FALSE,FALSE,"plated_03-06-23","e254a_007","E254A","1"
